<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
RUR,D,20181004,0000,66.9052,0
RUR,D,20181005,0000,66.5845,0
RUR,D,20181006,0000,66.5987,0
RUR,D,20181007,0000,66.64,0
RUR,D,20181008,0000,66.5853,0
RUR,D,20181009,0000,66.2334,0
RUR,D,20181010,0000,66.8045,0
RUR,D,20181011,0000,66.2888,0
RUR,D,20181012,0000,66.055,0
RUR,D,20181013,0000,66.054,0
RUR,D,20181014,0000,66.05,0
RUR,D,20181015,0000,65.6203,0
RUR,D,20181016,0000,65.3488,0
RUR,D,20181017,0000,65.5105,0
RUR,D,20181018,0000,65.7658,0
RUR,D,20181019,0000,65.453,0
RUR,D,20181020,0000,65.483,0
RUR,D,20181021,0000,65.5928,0
RUR,D,20181022,0000,65.1641,0
RUR,D,20181023,0000,65.4256,0
RUR,D,20181024,0000,65.603,0
RUR,D,20181025,0000,65.572,0
RUR,D,20181026,0000,65.373,0
RUR,D,20181027,0000,65.6488,0
RUR,D,20181028,0000,65.4542,0
RUR,D,20181029,0000,65.8226,0
RUR,D,20181030,0000,65.449,0
RUR,D,20181031,0000,65.8665,0
RUR,D,20181101,0000,65.6531,0
RUR,D,20181102,0000,66.121,0
RUR,D,20181103,0000,66.173,0
RUR,D,20181104,0000,66.134,0
RUR,D,20181105,0000,66.0181,0
RUR,D,20181106,0000,66.0931,0
RUR,D,20181107,0000,66.3101,0
RUR,D,20181108,0000,66.8838,0
RUR,D,20181109,0000,67.9165,0
RUR,D,20181110,0000,67.9438,0
RUR,D,20181111,0000,67.9025,0
RUR,D,20181112,0000,67.8863,0
RUR,D,20181113,0000,68.1015,0
RUR,D,20181114,0000,67.0521,0
RUR,D,20181115,0000,65.9126,0
RUR,D,20181116,0000,66.0592,0
RUR,D,20181117,0000,66.0051,0
RUR,D,20181118,0000,66.0082,0
RUR,D,20181119,0000,65.5936,0
RUR,D,20181120,0000,66.1644,0
RUR,D,20181121,0000,65.6506,0
RUR,D,20181122,0000,65.6599,0
RUR,D,20181123,0000,66.1754,0
RUR,D,20181124,0000,66.2441,0
RUR,D,20181125,0000,66.4396,0
RUR,D,20181126,0000,67.0556,0
RUR,D,20181127,0000,66.9404,0
RUR,D,20181128,0000,67.0163,0
RUR,D,20181129,0000,66.1299,0
RUR,D,20181130,0000,67.1806,0
RUR,D,20181201,0000,67.079,0
RUR,D,20181202,0000,67.082,0
RUR,D,20181203,0000,66.4859,0
RUR,D,20181204,0000,66.776,0
RUR,D,20181205,0000,66.5115,0
RUR,D,20181206,0000,66.866,0
RUR,D,20181207,0000,66.37,0
RUR,D,20181208,0000,66.4036,0
RUR,D,20181209,0000,66.3752,0
RUR,D,20181210,0000,66.6959,0
RUR,D,20181211,0000,66.351,0
RUR,D,20181212,0000,66.3515,0
RUR,D,20181213,0000,66.192,0
RUR,D,20181214,0000,66.625,0
RUR,D,20181215,0000,66.7506,0
RUR,D,20181216,0000,66.5977,0
RUR,D,20181217,0000,66.625,0
RUR,D,20181218,0000,67.309,0
RUR,D,20181219,0000,67.4511,0
RUR,D,20181220,0000,68.2511,0
RUR,D,20181221,0000,68.8755,0
RUR,D,20181222,0000,68.9494,0
RUR,D,20181223,0000,68.995,0
RUR,D,20181224,0000,68.5996,0
RUR,D,20181225,0000,68.3978,0
RUR,D,20181226,0000,68.7667,0
RUR,D,20181227,0000,69.4806,0
RUR,D,20181228,0000,69.5342,0
RUR,D,20181229,0000,69.5235,0
RUR,D,20181230,0000,69.5929,0
RUR,D,20181231,0000,69.6929,0
RUR,D,20190101,0000,69.7045,0
RUR,D,20190102,0000,68.9258,0
RUR,D,20190103,0000,68.707,0
RUR,D,20190104,0000,67.5429,0
RUR,D,20190105,0000,67.6321,0
RUR,D,20190106,0000,68.175,0
RUR,D,20190107,0000,66.675,0
RUR,D,20190108,0000,66.911,0
RUR,D,20190109,0000,66.7484,0
RUR,D,20190110,0000,66.8545,0
RUR,D,20190111,0000,66.8571,0
RUR,D,20190112,0000,66.8887,0
RUR,D,20190113,0000,66.8683,0
RUR,D,20190114,0000,66.9902,0
RUR,D,20190115,0000,66.953,0
RUR,D,20190116,0000,66.3215,0
RUR,D,20190117,0000,66.3215,0
RUR,D,20190118,0000,66.2093,0
RUR,D,20190119,0000,66.213,0
RUR,D,20190120,0000,66.1447,0
RUR,D,20190121,0000,66.3768,0
RUR,D,20190122,0000,66.5027,0
RUR,D,20190123,0000,66.044,0
RUR,D,20190124,0000,65.7336,0
RUR,D,20190125,0000,65.929,0
RUR,D,20190126,0000,66.0045,0
RUR,D,20190127,0000,66.5531,0
RUR,D,20190128,0000,66.2248,0
RUR,D,20190129,0000,66.008,0
RUR,D,20190130,0000,65.4267,0
RUR,D,20190131,0000,65.343,0
RUR,D,20190201,0000,65.4415,0
RUR,D,20190202,0000,65.4623,0
RUR,D,20190203,0000,65.474,0
RUR,D,20190204,0000,65.5786,0
RUR,D,20190205,0000,65.603,0
RUR,D,20190206,0000,65.886,0
RUR,D,20190207,0000,65.8771,0
RUR,D,20190208,0000,65.713,0
RUR,D,20190209,0000,65.5811,0
RUR,D,20190210,0000,65.4607,0
RUR,D,20190211,0000,65.7734,0
RUR,D,20190212,0000,65.8077,0
RUR,D,20190213,0000,66.4911,0
RUR,D,20190214,0000,66.645,0
RUR,D,20190215,0000,66.2735,0
RUR,D,20190216,0000,66.3109,0
RUR,D,20190217,0000,66.1304,0
RUR,D,20190218,0000,66.1976,0
RUR,D,20190219,0000,65.7747,0
RUR,D,20190220,0000,65.665,0
RUR,D,20190221,0000,65.5255,0
RUR,D,20190222,0000,65.349,0
RUR,D,20190223,0000,65.377,0
RUR,D,20190224,0000,65.377,0
RUR,D,20190225,0000,65.5183,0
RUR,D,20190226,0000,65.6967,0
RUR,D,20190227,0000,65.7502,0
RUR,D,20190228,0000,65.915,0
RUR,D,20190301,0000,65.9155,0
RUR,D,20190302,0000,65.932,0
RUR,D,20190303,0000,65.932,0
RUR,D,20190304,0000,65.7617,0
RUR,D,20190305,0000,65.788,0
RUR,D,20190306,0000,65.9531,0
RUR,D,20190307,0000,66.2555,0
RUR,D,20190308,0000,66.282,0
RUR,D,20190309,0000,66.3572,0
RUR,D,20190310,0000,66.4196,0
RUR,D,20190311,0000,65.8633,0
RUR,D,20190312,0000,65.5311,0
RUR,D,20190313,0000,65.389,0
RUR,D,20190314,0000,65.4655,0
RUR,D,20190315,0000,64.793,0
RUR,D,20190316,0000,64.812,0
RUR,D,20190317,0000,64.8202,0
RUR,D,20190318,0000,64.3272,0
RUR,D,20190319,0000,64.3746,0
RUR,D,20190320,0000,63.8185,0
RUR,D,20190321,0000,63.8643,0
RUR,D,20190322,0000,64.6738,0
RUR,D,20190323,0000,64.6511,0
RUR,D,20190324,0000,64.501,0
RUR,D,20190325,0000,63.9653,0
RUR,D,20190326,0000,64.369,0
RUR,D,20190327,0000,64.8225,0
RUR,D,20190328,0000,65.0964,0
RUR,D,20190329,0000,65.67,0
RUR,D,20190330,0000,65.6449,0
RUR,D,20190331,0000,65.6449,0
RUR,D,20190401,0000,65.1921,0
RUR,D,20190402,0000,65.306,0
RUR,D,20190403,0000,65.2188,0
RUR,D,20190404,0000,65.4288,0
RUR,D,20190405,0000,65.2087,0
RUR,D,20190406,0000,65.3016,0
RUR,D,20190407,0000,65.5268,0
RUR,D,20190408,0000,64.8575,0
RUR,D,20190409,0000,64.9258,0
RUR,D,20190410,0000,64.325,0
RUR,D,20190411,0000,64.5876,0
RUR,D,20190412,0000,64.2821,0
RUR,D,20190413,0000,64.31,0
RUR,D,20190414,0000,64.3243,0
RUR,D,20190415,0000,64.2838,0
RUR,D,20190416,0000,64.0296,0
RUR,D,20190417,0000,63.8038,0
RUR,D,20190418,0000,63.83,0
RUR,D,20190419,0000,63.9901,0
RUR,D,20190420,0000,64.0307,0
RUR,D,20190421,0000,63.973,0
RUR,D,20190422,0000,63.8038,0
RUR,D,20190423,0000,63.6825,0
RUR,D,20190424,0000,64.5778,0
RUR,D,20190425,0000,64.5464,0
RUR,D,20190426,0000,64.6795,0
RUR,D,20190427,0000,64.7469,0
RUR,D,20190428,0000,64.9908,0
RUR,D,20190429,0000,64.4386,0
RUR,D,20190430,0000,64.5876,0
RUR,D,20190501,0000,64.9227,0
RUR,D,20190502,0000,65.3687,0
RUR,D,20190503,0000,65.0395,0
RUR,D,20190504,0000,65.0714,0
RUR,D,20190505,0000,65.315,0
RUR,D,20190506,0000,65.21,0
RUR,D,20190507,0000,65.3872,0
RUR,D,20190508,0000,64.976,0
RUR,D,20190509,0000,65.2242,0
RUR,D,20190510,0000,65.1452,0
RUR,D,20190511,0000,65.2175,0
RUR,D,20190512,0000,64.9134,0
RUR,D,20190513,0000,65.367,0
RUR,D,20190514,0000,64.8913,0
RUR,D,20190515,0000,64.5975,0
RUR,D,20190516,0000,64.5988,0
RUR,D,20190517,0000,64.7615,0
RUR,D,20190518,0000,64.7517,0
RUR,D,20190519,0000,64.7591,0
RUR,D,20190520,0000,64.4795,0
RUR,D,20190521,0000,64.3693,0
RUR,D,20190522,0000,64.3025,0
RUR,D,20190523,0000,64.8412,0
RUR,D,20190524,0000,64.4776,0
RUR,D,20190525,0000,64.4523,0
RUR,D,20190526,0000,64.4121,0
RUR,D,20190527,0000,64.3131,0
RUR,D,20190528,0000,64.675,0
RUR,D,20190529,0000,64.9205,0
RUR,D,20190530,0000,65.2016,0
RUR,D,20190531,0000,65.3803,0
RUR,D,20190601,0000,65.566,0
RUR,D,20190602,0000,65.5377,0
RUR,D,20190603,0000,65.2228,0
RUR,D,20190604,0000,65.1456,0
RUR,D,20190605,0000,65.303,0
RUR,D,20190606,0000,65.093,0
RUR,D,20190607,0000,64.9419,0
RUR,D,20190608,0000,64.367,0
RUR,D,20190609,0000,64.5829,0
RUR,D,20190610,0000,64.6877,0
RUR,D,20190611,0000,64.506,0
RUR,D,20190612,0000,64.8838,0
RUR,D,20190613,0000,64.549,0
RUR,D,20190614,0000,64.3605,0
RUR,D,20190615,0000,64.367,0
RUR,D,20190616,0000,64.2679,0
RUR,D,20190617,0000,64.298,0
RUR,D,20190618,0000,63.993,0
RUR,D,20190619,0000,63.693,0
RUR,D,20190620,0000,62.8376,0
RUR,D,20190621,0000,63,0
RUR,D,20190622,0000,63,0
RUR,D,20190623,0000,63.0067,0
RUR,D,20190624,0000,62.541,0
RUR,D,20190625,0000,62.845,0
RUR,D,20190626,0000,63.0182,0
RUR,D,20190627,0000,63.0401,0
RUR,D,20190628,0000,63.384,0
RUR,D,20190629,0000,63.1671,0
RUR,D,20190630,0000,63.0762,0
RUR,D,20190701,0000,62.8473,0
RUR,D,20190702,0000,63.291,0
RUR,D,20190703,0000,63.309,0
RUR,D,20190704,0000,63.4528,0
RUR,D,20190705,0000,63.79,0
RUR,D,20190706,0000,63.6942,0
RUR,D,20190707,0000,63.6969,0
RUR,D,20190708,0000,63.6139,0
RUR,D,20190709,0000,63.7873,0
RUR,D,20190710,0000,63.0923,0
RUR,D,20190711,0000,62.819,0
RUR,D,20190712,0000,62.9828,0
RUR,D,20190713,0000,62.99,0
RUR,D,20190714,0000,62.99,0
RUR,D,20190715,0000,62.604,0
RUR,D,20190716,0000,63.0163,0
RUR,D,20190717,0000,62.8701,0
RUR,D,20190718,0000,62.7292,0
RUR,D,20190719,0000,63.01,0
RUR,D,20190720,0000,62.9374,0
RUR,D,20190721,0000,63.0094,0
RUR,D,20190722,0000,63.116,0
RUR,D,20190723,0000,63.1663,0
RUR,D,20190724,0000,63.27,0
RUR,D,20190725,0000,63.242,0
RUR,D,20190726,0000,62.99,0
RUR,D,20190727,0000,62.918,0
RUR,D,20190728,0000,63.3896,0
RUR,D,20190729,0000,63.417,0
RUR,D,20190730,0000,63.5196,0
RUR,D,20190731,0000,63.621,0
RUR,D,20190801,0000,64.366,0
RUR,D,20190802,0000,64.8645,0
RUR,D,20190803,0000,65.1552,0
RUR,D,20190804,0000,65.259,0
RUR,D,20190805,0000,65.456,0
RUR,D,20190806,0000,65.2696,0
RUR,D,20190807,0000,65.299,0
RUR,D,20190808,0000,65.04,0
RUR,D,20190809,0000,65.2455,0
RUR,D,20190810,0000,65.24,0
RUR,D,20190811,0000,65.377,0
RUR,D,20190812,0000,65.4138,0
RUR,D,20190813,0000,64.909,0
RUR,D,20190814,0000,66.074,0
RUR,D,20190815,0000,66.0321,0
RUR,D,20190816,0000,66.47,0
RUR,D,20190817,0000,66.481,0
RUR,D,20190818,0000,66.27,0
RUR,D,20190819,0000,66.963,0
RUR,D,20190820,0000,66.474,0
RUR,D,20190821,0000,65.751,0
RUR,D,20190822,0000,65.6171,0
RUR,D,20190823,0000,66.0075,0
RUR,D,20190824,0000,65.6287,0
RUR,D,20190825,0000,66.1592,0
RUR,D,20190826,0000,66.1,0
RUR,D,20190827,0000,66.4105,0
RUR,D,20190828,0000,66.808,0
RUR,D,20190829,0000,66.5,0
RUR,D,20190830,0000,66.6509,0
RUR,D,20190831,0000,66.667,0
RUR,D,20190901,0000,66.6592,0
RUR,D,20190902,0000,66.6622,0
RUR,D,20190903,0000,66.77,0
RUR,D,20190904,0000,66.152,0
RUR,D,20190905,0000,66.1335,0
RUR,D,20190906,0000,65.7939,0
RUR,D,20190907,0000,65.772,0
RUR,D,20190908,0000,65.7485,0
RUR,D,20190909,0000,65.52,0
RUR,D,20190910,0000,65.4356,0
RUR,D,20190911,0000,65.5435,0
RUR,D,20190912,0000,64.7782,0
RUR,D,20190913,0000,64.3676,0
RUR,D,20190914,0000,64.327,0
RUR,D,20190915,0000,63.9256,0
RUR,D,20190916,0000,63.9719,0
RUR,D,20190917,0000,64.3342,0
RUR,D,20190918,0000,64.147,0
RUR,D,20190919,0000,63.9914,0
RUR,D,20190920,0000,64.0127,0
RUR,D,20190921,0000,63.9894,0
RUR,D,20190922,0000,64.0308,0
RUR,D,20190923,0000,63.85,0
RUR,D,20190924,0000,63.964,0
RUR,D,20190925,0000,64.1728,0
RUR,D,20190926,0000,64.2371,0
RUR,D,20190927,0000,64.6527,0
RUR,D,20190928,0000,64.644,0
RUR,D,20190929,0000,64.6795,0
RUR,D,20190930,0000,64.8175,0
RUR,D,20191001,0000,65.1915,0
RUR,D,20191002,0000,65.0908,0
RUR,D,20191003,0000,65.1147,0
RUR,D,20191004,0000,64.5945,0
RUR,D,20191005,0000,64.6543,0
RUR,D,20191006,0000,64.64,0
RUR,D,20191007,0000,64.978,0
RUR,D,20191008,0000,65.1838,0
RUR,D,20191009,0000,64.865,0
RUR,D,20191010,0000,64.42,0
RUR,D,20191011,0000,64.1844,0
RUR,D,20191012,0000,64.211,0
RUR,D,20191013,0000,64.1501,0
RUR,D,20191014,0000,64.236,0
RUR,D,20191015,0000,64.297,0
RUR,D,20191016,0000,64.0975,0
RUR,D,20191017,0000,64.0885,0
RUR,D,20191018,0000,63.747,0
RUR,D,20191019,0000,63.679,0
RUR,D,20191020,0000,63.889,0
RUR,D,20191021,0000,63.756,0
RUR,D,20191022,0000,63.7151,0
RUR,D,20191023,0000,63.9155,0
RUR,D,20191024,0000,64.0485,0
RUR,D,20191025,0000,63.9208,0
RUR,D,20191026,0000,63.8475,0
RUR,D,20191027,0000,63.8378,0
RUR,D,20191028,0000,63.8831,0
RUR,D,20191029,0000,63.9488,0
RUR,D,20191030,0000,63.707,0
RUR,D,20191031,0000,64.1035,0
RUR,D,20191101,0000,63.4938,0
RUR,D,20191102,0000,63.3914,0
RUR,D,20191103,0000,63.416,0
RUR,D,20191104,0000,63.4851,0
RUR,D,20191105,0000,63.4734,0
RUR,D,20191106,0000,63.855,0
RUR,D,20191107,0000,63.5008,0
RUR,D,20191108,0000,63.7789,0
RUR,D,20191109,0000,63.7933,0
RUR,D,20191110,0000,63.832,0
RUR,D,20191111,0000,63.862,0
RUR,D,20191112,0000,64.2,0
RUR,D,20191113,0000,64.2779,0
RUR,D,20191114,0000,63.972,0
RUR,D,20191115,0000,63.7231,0
RUR,D,20191116,0000,63.762,0
RUR,D,20191117,0000,63.6691,0
RUR,D,20191118,0000,63.8327,0
RUR,D,20191119,0000,63.8182,0
RUR,D,20191120,0000,63.8625,0
RUR,D,20191121,0000,63.6791,0
RUR,D,20191122,0000,63.8325,0
RUR,D,20191123,0000,63.822,0
RUR,D,20191124,0000,63.4489,0
RUR,D,20191125,0000,63.9545,0
RUR,D,20191126,0000,63.963,0
RUR,D,20191127,0000,63.9451,0
RUR,D,20191128,0000,64.0578,0
RUR,D,20191129,0000,64.318,0
RUR,D,20191130,0000,64.3533,0
RUR,D,20191201,0000,64.3303,0
RUR,D,20191202,0000,64.1675,0
RUR,D,20191203,0000,64.122,0
RUR,D,20191204,0000,63.895,0
RUR,D,20191205,0000,63.69,0
RUR,D,20191206,0000,63.7475,0
RUR,D,20191207,0000,63.65,0
RUR,D,20191208,0000,63.7568,0
RUR,D,20191209,0000,63.5757,0
RUR,D,20191210,0000,63.4873,0
RUR,D,20191211,0000,63.2678,0
RUR,D,20191212,0000,62.8,0
RUR,D,20191213,0000,62.8692,0
RUR,D,20191214,0000,62.8392,0
RUR,D,20191215,0000,62.8279,0
RUR,D,20191216,0000,62.441,0
RUR,D,20191217,0000,62.3954,0
RUR,D,20191218,0000,62.6595,0
RUR,D,20191219,0000,62.4172,0
RUR,D,20191220,0000,62.3,0
RUR,D,20191221,0000,62.223,0
RUR,D,20191222,0000,62.4176,0
RUR,D,20191223,0000,62.269,0
RUR,D,20191224,0000,61.8989,0
RUR,D,20191225,0000,61.8672,0
RUR,D,20191226,0000,62.179,0
RUR,D,20191227,0000,62.0374,0
RUR,D,20191228,0000,62.012,0
RUR,D,20191229,0000,62.0231,0
RUR,D,20191230,0000,61.971,0
RUR,D,20191231,0000,62.072,0
RUR,D,20200101,0000,61.86,0
RUR,D,20200102,0000,61.7247,0
RUR,D,20200103,0000,62.039,0
RUR,D,20200104,0000,62.0933,0
RUR,D,20200105,0000,62.1305,0
RUR,D,20200106,0000,61.762,0
RUR,D,20200107,0000,61.955,0
RUR,D,20200108,0000,61.194,0
RUR,D,20200109,0000,61.2825,0
RUR,D,20200110,0000,61.0601,0
RUR,D,20200111,0000,61.014,0
RUR,D,20200112,0000,61.0741,0
RUR,D,20200113,0000,61.235,0
RUR,D,20200114,0000,61.4477,0
RUR,D,20200115,0000,61.409,0
RUR,D,20200116,0000,61.62,0
RUR,D,20200117,0000,61.579,0
RUR,D,20200118,0000,61.555,0
RUR,D,20200119,0000,61.5475,0
RUR,D,20200120,0000,61.492,0
RUR,D,20200121,0000,61.8633,0
RUR,D,20200122,0000,61.8277,0
RUR,D,20200123,0000,61.911,0
RUR,D,20200124,0000,62.0474,0
RUR,D,20200125,0000,62.0733,0
RUR,D,20200126,0000,62.2715,0
RUR,D,20200127,0000,62.992,0
RUR,D,20200128,0000,62.2373,0
RUR,D,20200129,0000,62.512,0
RUR,D,20200130,0000,63.257,0
RUR,D,20200131,0000,63.931,0
RUR,D,20200201,0000,63.951,0
RUR,D,20200202,0000,63.9985,0
RUR,D,20200203,0000,63.681,0
RUR,D,20200204,0000,63.112,0
RUR,D,20200205,0000,62.864,0
RUR,D,20200206,0000,63.347,0
RUR,D,20200207,0000,64.032,0
RUR,D,20200208,0000,64.139,0
RUR,D,20200209,0000,64.3261,0
RUR,D,20200210,0000,64.1202,0
RUR,D,20200211,0000,63.349,0
RUR,D,20200212,0000,63.2225,0
RUR,D,20200213,0000,63.669,0
RUR,D,20200214,0000,63.489,0
RUR,D,20200215,0000,63.494,0
RUR,D,20200216,0000,63.4783,0
RUR,D,20200217,0000,63.459,0
RUR,D,20200218,0000,63.814,0
RUR,D,20200219,0000,63.519,0
RUR,D,20200220,0000,64.194,0
RUR,D,20200221,0000,64.022,0
RUR,D,20200222,0000,64.0455,0
RUR,D,20200223,0000,64.2508,0
RUR,D,20200224,0000,65.297,0
RUR,D,20200225,0000,65.3098,0
RUR,D,20200226,0000,65.4079,0
RUR,D,20200227,0000,66.2341,0
RUR,D,20200228,0000,66.8622,0
RUR,D,20200229,0000,66.7112,0
RUR,D,20200301,0000,67.0283,0
RUR,D,20200302,0000,66.19916,0
RUR,D,20200303,0000,65.981,0
RUR,D,20200304,0000,66.259,0
RUR,D,20200305,0000,67.5538,0
RUR,D,20200306,0000,68.5415,0
RUR,D,20200307,0000,68.5302,0
RUR,D,20200308,0000,71.065,0
RUR,D,20200309,0000,74.8815,0
RUR,D,20200310,0000,71.2445,0
RUR,D,20200311,0000,73.178,0
RUR,D,20200312,0000,74.884,0
RUR,D,20200313,0000,72.455,0
RUR,D,20200314,0000,72.4305,0
RUR,D,20200315,0000,73.2612,0
RUR,D,20200316,0000,74.3506,0
RUR,D,20200317,0000,75.249,0
RUR,D,20200318,0000,80.841,0
RUR,D,20200319,0000,79.141,0
RUR,D,20200320,0000,79.9849,0
RUR,D,20200321,0000,80.0139,0
RUR,D,20200322,0000,79.682,0
RUR,D,20200323,0000,79.5485,0
RUR,D,20200324,0000,78.249,0
RUR,D,20200325,0000,78.1435,0
RUR,D,20200326,0000,77.285,0
RUR,D,20200327,0000,78.8765,0
RUR,D,20200328,0000,78.7206,0
RUR,D,20200329,0000,79.14,0
RUR,D,20200330,0000,79.236,0
RUR,D,20200331,0000,78.4929,0
RUR,D,20200401,0000,78.6955,0
RUR,D,20200402,0000,77.059,0
RUR,D,20200403,0000,76.6546,0
RUR,D,20200404,0000,76.45,0
RUR,D,20200405,0000,76.827,0
RUR,D,20200406,0000,76.024,0
RUR,D,20200407,0000,75.4702,0
RUR,D,20200408,0000,74.9772,0
RUR,D,20200409,0000,74.2728,0
RUR,D,20200410,0000,73.6226,0
RUR,D,20200411,0000,73.7331,0
RUR,D,20200412,0000,73.7194,0
RUR,D,20200413,0000,73.604,0
RUR,D,20200414,0000,73.024,0
RUR,D,20200415,0000,74.683,0
RUR,D,20200416,0000,74.003,0
RUR,D,20200417,0000,73.9782,0
RUR,D,20200418,0000,73.842,0
RUR,D,20200419,0000,73.842,0
RUR,D,20200420,0000,75.434,0
RUR,D,20200421,0000,77.018,0
RUR,D,20200422,0000,75.851,0
RUR,D,20200423,0000,74.733,0
RUR,D,20200424,0000,74.6251,0
RUR,D,20200425,0000,74.4251,0
RUR,D,20200426,0000,74.5457,0
RUR,D,20200427,0000,74.3471,0
RUR,D,20200428,0000,74.1154,0
RUR,D,20200429,0000,72.951,0
RUR,D,20200430,0000,74.29,0
RUR,D,20200501,0000,75.1631,0
RUR,D,20200502,0000,75.3756,0
RUR,D,20200503,0000,75.208,0
RUR,D,20200504,0000,74.7823,0
RUR,D,20200505,0000,73.6975,0
RUR,D,20200506,0000,74.391,0
RUR,D,20200507,0000,73.996,0
RUR,D,20200508,0000,73.3166,0
RUR,D,20200509,0000,73.32,0
RUR,D,20200510,0000,73.547,0
RUR,D,20200511,0000,73.565,0
RUR,D,20200512,0000,73.6938,0
RUR,D,20200513,0000,73.89,0
RUR,D,20200514,0000,73.469,0
RUR,D,20200515,0000,73.4071,0
RUR,D,20200516,0000,73.3377,0
RUR,D,20200517,0000,73.828,0
RUR,D,20200518,0000,72.723,0
RUR,D,20200519,0000,72.4828,0
RUR,D,20200520,0000,71.052,0
RUR,D,20200521,0000,70.797,0
RUR,D,20200522,0000,71.5638,0
RUR,D,20200523,0000,71.448,0
RUR,D,20200524,0000,71.5,0
RUR,D,20200525,0000,71.576,0
RUR,D,20200526,0000,70.661,0
RUR,D,20200527,0000,70.948,0
RUR,D,20200528,0000,70.402,0
RUR,D,20200529,0000,70.1275,0
RUR,D,20200530,0000,70.1716,0
RUR,D,20200531,0000,70.3266,0
RUR,D,20200601,0000,68.958,0
RUR,D,20200602,0000,68.617,0
RUR,D,20200603,0000,68.495,0
RUR,D,20200604,0000,68.977,0
RUR,D,20200605,0000,68.681,0
RUR,D,20200606,0000,68.5768,0
RUR,D,20200607,0000,68.556,0
RUR,D,20200608,0000,68.129,0
RUR,D,20200609,0000,68.602,0
RUR,D,20200610,0000,68.299,0
RUR,D,20200611,0000,70.129,0
RUR,D,20200612,0000,69.9646,0
RUR,D,20200613,0000,69.6639,0
RUR,D,20200614,0000,69.827,0
RUR,D,20200615,0000,69.6487,0
RUR,D,20200616,0000,69.6775,0
RUR,D,20200617,0000,69.646,0
RUR,D,20200618,0000,69.7436,0
RUR,D,20200619,0000,69.44,0
RUR,D,20200620,0000,69.325,0
RUR,D,20200621,0000,69.7455,0
RUR,D,20200622,0000,69.0682,0
RUR,D,20200623,0000,68.775,0
RUR,D,20200624,0000,69.5728,0
RUR,D,20200625,0000,69.0375,0
RUR,D,20200626,0000,69.7602,0
RUR,D,20200627,0000,69.77,0
RUR,D,20200628,0000,69.746,0
RUR,D,20200629,0000,70.0617,0
RUR,D,20200630,0000,71.082,0
RUR,D,20200701,0000,70.675,0
RUR,D,20200702,0000,70.48,0
RUR,D,20200703,0000,71.4015,0
RUR,D,20200704,0000,71.3409,0
RUR,D,20200705,0000,71.5446,0
RUR,D,20200706,0000,71.555,0
RUR,D,20200707,0000,71.198,0
RUR,D,20200708,0000,71.101,0
RUR,D,20200709,0000,70.8223,0
RUR,D,20200710,0000,70.791,0
RUR,D,20200711,0000,70.8039,0
RUR,D,20200712,0000,70.775,0
RUR,D,20200713,0000,70.869,0
RUR,D,20200714,0000,70.84,0
RUR,D,20200715,0000,70.807,0
RUR,D,20200716,0000,71.38,0
RUR,D,20200717,0000,71.85,0
RUR,D,20200718,0000,71.8866,0
RUR,D,20200719,0000,71.89,0
RUR,D,20200720,0000,71.305,0
RUR,D,20200721,0000,70.529,0
RUR,D,20200722,0000,70.932,0
RUR,D,20200723,0000,71.2212,0
RUR,D,20200724,0000,71.7165,0
RUR,D,20200725,0000,71.533,0
RUR,D,20200726,0000,71.533,0
RUR,D,20200727,0000,71.495,0
RUR,D,20200728,0000,72.5022,0
RUR,D,20200729,0000,72.473,0
RUR,D,20200730,0000,73.006,0
RUR,D,20200731,0000,74.4712,0
RUR,D,20200801,0000,74.22,0
RUR,D,20200802,0000,73.972,0
RUR,D,20200803,0000,72.95,0
RUR,D,20200804,0000,73.5658,0
RUR,D,20200805,0000,72.9401,0
RUR,D,20200806,0000,73.4071,0
RUR,D,20200807,0000,73.745,0
RUR,D,20200808,0000,73.713,0
RUR,D,20200809,0000,73.97,0
RUR,D,20200810,0000,74.1763,0
RUR,D,20200811,0000,72.976,0
RUR,D,20200812,0000,73.651,0
RUR,D,20200813,0000,72.798,0
RUR,D,20200814,0000,72.8601,0
RUR,D,20200815,0000,72.8456,0
RUR,D,20200816,0000,72.875,0
RUR,D,20200817,0000,73.6458,0
RUR,D,20200818,0000,73.0878,0
RUR,D,20200819,0000,73.357,0
RUR,D,20200820,0000,73.76,0
RUR,D,20200821,0000,74.8066,0
RUR,D,20200822,0000,74.7692,0
RUR,D,20200823,0000,74.684,0
RUR,D,20200824,0000,74.563,0
RUR,D,20200825,0000,75.167,0
RUR,D,20200826,0000,75.6026,0
RUR,D,20200827,0000,74.9426,0
RUR,D,20200828,0000,74.055,0
RUR,D,20200829,0000,73.978,0
RUR,D,20200830,0000,73.978,0
RUR,D,20200831,0000,73.809,0
RUR,D,20200901,0000,73.6699,0
RUR,D,20200902,0000,75.146,0
RUR,D,20200903,0000,75.2188,0
RUR,D,20200904,0000,75.265,0
RUR,D,20200905,0000,75.2863,0
RUR,D,20200906,0000,75.39,0
RUR,D,20200907,0000,75.605,0
RUR,D,20200908,0000,76.117,0
RUR,D,20200909,0000,75.174,0
RUR,D,20200910,0000,75.1323,0
RUR,D,20200911,0000,74.8921,0
RUR,D,20200912,0000,74.77,0
RUR,D,20200913,0000,74.957,0
RUR,D,20200914,0000,75.27,0
RUR,D,20200915,0000,74.839,0
